State,Birthplace,Weight
3400,45100,18.18
3400,21040,357.15
3400,40200,2.34
3400,2100,62.04
3400,21050,272.88
3400,40000,12.2
3400,53600,10.74
3400,21060,61.35
3400,1100,120.3
3400,21070,43.4
3400,43600,367.23
3400,54200,131.2
3400,51800,188.84
3400,51300,3.9
3400,53400,132.37
3400,4700,81.5
3400,42000,16.62
3400,100,150.41
3400,4200,5106.5
3400,26044,35.89
3400,60011,11.51
3400,60012,212.85
3400,60014,30.21
3400,60015,9.58
3400,42600,23.6
3400,60019,10.76
3400,3700,499.28
3400,60023,112.57
3400,46200,13.66
3400,60027,48.71
3400,60031,135.15
3400,3200,17.45
3400,60033,20.76
3400,95000,7.49
3400,45700,58.91
3400,60038,19.77
3400,30060,96.72
3400,16010,4.88
3400,2700,72.66
3400,54100,52.73
3400,45710,27.46
3400,45200,16.2
3400,5400,92.84
3400,16020,12.23
3400,60053,0.13
3400,60054,4.52
3400,60055,9.55
3400,15000,177.13
3400,53700,46.14
3400,45212,26.72
3400,45213,12.46
3400,60064,11.31
3400,60065,3.85
3400,1700,343.44
3400,30065,57.77
3400,53200,8.82
3400,3100,43.58
3400,45740,15.32
3400,1200,399.26
3400,200,65.82
3400,5300,65.82
3400,42100,76.06
3400,60094,33.36
3400,4800,255.37
3400,45600,71.79
3400,60099,66.96
3400,51400,23.12
3400,46540,8.39
3400,29900,4.38
3400,60024,5.47
3400,50900,1.78
3400,3800,15.48
3400,4900,19.26
3400,40400,9.1
3400,3300,54.31
3400,46500,238.07
3400,49900,11.8
3400,2800,53.67
3400,41000,147.48
3400,45300,328.21
3400,11000,1355.5
3400,2300,71.18
3400,54400,5.31
3400,10500,8.95
3400,60044,12.24
3400,1800,127.96
3400,41410,6.69
3400,10000,0.37
3400,1300,318.07
3400,43800,86.26
3400,52100,2014.82
3400,10010,0.59
3400,800,66.23
3400,43300,95.87
3400,51500,873.39
3400,4400,83.95
3400,5000,32.93
3400,30005,123.68
3400,40500,12.8
3400,30010,26.11
3400,3900,340.52
3400,30015,334.59
3400,43330,44.02
3400,46520,10.79
3400,30020,55.86
3400,3400,45751.73
3400,30025,738.3
3400,30030,813.94
3400,60045,35.87
3400,50000,574.32
3400,2900,98.72
3400,45400,64.26
3400,50010,92.12
3400,30045,18.21
3400,2400,317.46
3400,51600,8.3
3400,30050,627.03
3400,1900,53.26
3400,71021,0.6
3400,52200,53.54
3400,41100,37.73
3400,50040,175.94
3400,70010,22.47
3400,5500,77.02
3400,1600,12.85
3400,71042,0.37
3400,900,340.6
3400,43400,498.57
3400,11500,19.04
3400,30090,6.0
3400,52110,87.72
3400,400,51.86
3400,2200,80.93
3400,4500,326.98
3400,60057,3.24
3400,26010,1197.99
3400,51100,6.68
3400,4000,44.39
3400,54000,10.06
3400,52130,17.62
3400,26020,417.02
3400,25000,471.63
3400,52140,232.85
3400,46510,34.63
3400,46000,7.49
3400,50100,134.68
3400,52150,28.44
3400,41400,97.53
3400,51700,31.22
3400,26042,15.41
3400,26043,4.6
3400,45500,545.4
3400,46530,167.92
3400,2500,481.43
3400,26054,67.79
3400,26055,11.2
3400,45000,27.6
3400,26057,4.14
3400,26058,11.66
3400,26059,9.92
3400,26060,136.57
3400,46541,3.34
3400,46542,15.31
3400,46543,6.71
3400,2000,49.74
3400,4600,17.99
3400,46547,12.89
3400,40100,8.82
3400,1500,41.86
3400,5600,10.78
3400,1000,202.72
3400,53500,46.21
3400,26091,5.55
3400,5100,414.46
3400,26094,23.8
3400,60072,4.18
3400,3000,13.76
3400,500,30.59
3400,43000,36.55
3400,41300,111.53
3400,59900,42.24
3400,60032,7.74
3400,46590,26.36
3500,51200,2.93
3500,29900,0.11
3500,4100,70.64
3500,3500,10492.99
3500,70020,1.12
3500,3600,354.93
3500,51800,29.36
3500,21010,0.21
3500,46100,0.72
3500,46510,0.19
3500,50200,22.55
3500,42500,8.05
3500,3100,93.21
3500,43610,0.25
3500,30040,0.19
3500,52000,1.89
3500,20000,1482.34
3500,52400,1.84
3500,21030,19.51
3500,2600,210.15
3500,45100,1.36
3500,21040,28.67
3500,40200,1.7
3500,54200,5.55
3500,2100,50.65
3500,21050,12.13
3500,1600,42.09
3500,21060,1.85
3500,1100,34.84
3500,21070,6.21
3500,43600,1.22
3500,46520,0.81
3500,600,1012.63
3500,100,50.18
3500,53400,1.72
3500,4700,57.36
3500,42000,1.01
3500,51300,3.64
3500,4200,187.91
3500,26044,0.41
3500,26020,0.12
3500,60012,3.26
3500,95000,1.07
3500,46530,2.85
3500,42600,3.39
3500,60019,1.35
3500,3700,61.83
3500,60023,0.8
3500,46200,1.23
3500,60027,0.28
3500,60031,1.31
3500,3200,49.75
3500,60033,0.29
3500,45700,0.72
3500,30060,0.59
3500,16010,1.43
3500,2700,105.26
3500,60045,1.94
3500,45710,0.29
3500,45200,0.93
3500,43800,9.38
3500,60014,3.08
3500,60054,1.07
3500,60055,0.38
3500,2200,76.97
3500,60057,0.27
3500,45212,0.96
3500,45213,0.53
3500,60064,0.99
3500,60065,0.8
3500,41400,3.42
3500,1700,300.9
3500,30065,3.01
3500,60072,1.08
3500,21020,1.59
3500,45740,0.24
3500,1200,114.35
3500,51400,1.89
3500,5300,110.94
3500,42100,10.5
3500,60094,5.2
3500,4800,1563.02
3500,45600,3.97
3500,60099,2.06
3500,200,48.38
3500,26060,2.11
3500,40400,0.69
3500,50900,0.53
3500,3800,34.48
3500,43300,2.25
3500,2000,150.38
3500,3300,15.99
3500,49900,1.11
3500,54000,1.39
3500,41000,32.52
3500,45300,103.1
3500,11000,18.31
3500,2300,39.78
3500,54400,0.25
3500,10500,6.56
3500,1800,106.0
3500,41410,0.14
3500,10000,0.47
3500,54100,2.27
3500,1300,59.51
3500,5400,30.91
3500,900,44.49
3500,10010,0.33
3500,800,526.07
3500,4900,109.6
3500,51500,35.44
3500,4400,12.55
3500,43400,13.13
3500,30005,7.48
3500,40500,2.89
3500,30010,1.45
3500,3900,203.91
3500,30015,4.37
3500,43330,0.13
3500,30020,5.39
3500,3400,107.22
3500,30025,7.94
3500,30030,3.49
3500,50000,34.76
3500,2900,144.75
3500,45400,2.66
3500,50010,1.46
3500,30045,0.24
3500,2400,52.01
3500,51600,0.94
3500,30050,6.31
3500,1900,105.63
3500,71021,0.43
3500,1000,8.81
3500,41100,3.76
3500,50040,6.38
3500,70010,4.11
3500,5500,106.3
3500,40000,1.66
3500,71042,0.3
3500,52100,22.06
3500,5000,6.89
3500,11500,0.53
3500,30090,1.17
3500,53700,1.29
3500,400,456.3
3500,15000,41.68
3500,4500,34.15
3500,26010,1.69
3500,51100,0.96
3500,4000,242.51
3500,2800,38.29
3500,52130,0.76
3500,46500,7.8
3500,25000,28.95
3500,52140,2.03
3500,26030,3.45
3500,50100,33.43
3500,52150,0.26
3500,3000,42.09
3500,51700,7.56
3500,26043,0.22
3500,45500,5.23
3500,60044,2.12
3500,2500,105.91
3500,26054,0.51
3500,26055,0.17
3500,45000,3.96
3500,46540,0.61
3500,46541,0.21
3500,46542,0.49
3500,46543,0.54
3500,53200,3.91
3500,43000,0.57
3500,46547,1.76
3500,40100,2.01
3500,1500,29.1
3500,5600,57.13
3500,52200,3.83
3500,53500,0.35
3500,26091,0.15
3500,5100,76.09
3500,26094,0.24
3500,500,71.0
3500,4600,41.96
3500,41300,13.36
3500,59900,1.88
3500,46590,0.27
3600,51200,67.02
3600,29900,29.48
3600,4100,89.97
3600,3500,86.55
3600,70020,21.61
3600,3600,123128.86
3600,45400,136.41
3600,21010,79.61
3600,46100,30.64
3600,46510,157.8
3600,50200,1056.65
3600,42500,61.9
3600,3100,129.9
3600,43610,0.31
3600,52000,77.93
3600,20000,2429.51
3600,52400,76.33
3600,40100,16.72
3600,21030,1016.38
3600,41000,346.11
3600,45100,60.26
3600,21040,531.05
3600,40200,8.2
3600,40500,40.99
3600,21050,507.0
3600,1600,38.89
3600,53600,13.49
3600,21060,88.82
3600,1100,262.33
3600,21070,232.21
3600,43600,140.67
3600,54200,179.82
3600,600,1428.79
3600,51300,25.22
3600,53400,408.25
3600,4700,216.15
3600,42000,51.68
3600,100,429.17
3600,4200,2833.52
3600,26044,265.74
3600,60011,20.31
3600,60012,215.29
3600,95000,12.3
3600,60015,28.8
3600,42600,57.49
3600,60019,15.56
3600,42100,266.67
3600,60023,282.44
3600,46200,33.4
3600,60027,51.7
3600,60031,237.35
3600,3200,58.16
3600,60033,37.5
3600,45700,265.59
3600,60038,147.71
3600,30060,61.92
3600,16010,10.78
3600,2700,212.22
3600,41410,18.48
3600,45710,95.64
3600,45200,49.52
3600,5400,149.58
3600,16020,1.45
3600,60014,93.52
3600,60054,13.08
3600,60055,11.51
3600,2200,199.48
3600,60057,14.02
3600,45212,30.4
3600,45213,33.76
3600,60064,24.74
3600,60065,11.66
3600,1700,732.88
3600,51800,269.59
3600,21020,82.39
3600,45740,79.57
3600,1200,1031.17
3600,200,190.02
3600,5300,210.47
3600,3700,918.85
3600,60094,64.05
3600,4800,661.32
3600,45600,194.35
3600,60099,189.4
3600,51400,98.81
3600,46540,25.79
3600,40400,23.63
3600,60024,42.85
3600,50900,12.94
3600,3800,31.39
3600,4900,71.16
3600,2000,118.1
3600,3300,181.79
3600,11500,97.41
3600,2800,161.08
3600,2600,662.97
3600,45300,682.45
3600,11000,3115.19
3600,2300,211.68
3600,54400,137.57
3600,10500,14.12
3600,60044,43.65
3600,1800,306.94
3600,10000,3.05
3600,54100,44.49
3600,1300,613.55
3600,43800,131.83
3600,52100,1522.11
3600,10010,0.32
3600,800,210.92
3600,43300,350.6
3600,51500,888.81
3600,4400,219.45
3600,5000,360.48
3600,30005,191.41
3600,2100,156.37
3600,30010,59.59
3600,3900,858.64
3600,30015,253.36
3600,43330,35.03
3600,46520,52.98
3600,30020,126.16
3600,3400,2847.74
3600,30025,1048.91
3600,2500,1404.19
3600,30030,1808.33
3600,60045,31.55
3600,50000,3266.97
3600,41300,256.38
3600,1000,105.68
3600,30040,1553.64
3600,50010,401.82
3600,30045,46.38
3600,2400,460.3
3600,51600,32.08
3600,30050,523.9
3600,1900,128.4
3600,71021,0.95
3600,71023,0.51
3600,30065,138.02
3600,41100,62.14
3600,50040,317.49
3600,70010,83.55
3600,5500,240.31
3600,60053,27.5
3600,40000,22.69
3600,71042,1.5
3600,900,1260.47
3600,43400,1222.47
3600,49900,56.01
3600,30090,48.36
3600,52110,692.87
3600,400,151.45
3600,15000,663.78
3600,4500,859.7
3600,26010,4269.81
3600,51100,35.61
3600,4000,119.98
3600,54000,29.05
3600,52130,91.47
3600,26020,1374.2
3600,25000,312.58
3600,52140,589.22
3600,26030,2273.34
3600,46000,14.29
3600,50100,347.75
3600,52150,64.13
3600,41400,311.03
3600,500,80.87
3600,26042,91.9
3600,26043,17.57
3600,45500,840.89
3600,46530,726.21
3600,53700,85.36
3600,26054,122.25
3600,26055,200.58
3600,45000,75.97
3600,26057,50.68
3600,26058,106.71
3600,26059,145.35
3600,26060,1030.66
3600,46541,40.56
3600,46542,42.08
3600,46543,33.41
3600,53200,32.07
3600,4600,43.53
3600,46547,193.51
3600,46500,920.16
3600,1500,91.2
3600,5600,48.05
3600,52200,176.09
3600,53500,57.65
3600,26091,76.44
3600,5100,737.1
3600,26094,152.85
3600,60072,12.7
3600,3000,46.91
3600,51700,112.51
3600,43000,204.85
3600,2900,262.46
3600,59900,126.19
3600,60032,48.78
3600,46590,85.18
3700,51200,11.88
3700,4100,80.55
3700,52140,53.26
3700,70020,5.4
3700,3600,4168.42
3700,30040,21.52
3700,21010,3.25
3700,46100,1.54
3700,46510,7.2
3700,50200,162.61
3700,42500,18.14
3700,3100,114.32
3700,43610,0.74
3700,41410,2.24
3700,20000,2624.86
3700,52400,9.7
3700,21030,278.02
3700,2600,964.6
3700,45100,8.85
3700,21040,187.41
3700,40200,5.0
3700,54200,19.46
3700,2100,480.43
3700,21050,233.65
3700,40000,6.47
3700,53600,6.33
3700,21060,48.39
3700,1100,439.84
3700,21070,51.81
3700,43600,8.27
3700,41400,14.32
3700,600,1386.36
3700,51300,62.94
3700,53400,15.0
3700,4700,751.78
3700,42000,6.24
3700,100,498.5
3700,4200,1857.77
3700,26044,8.54
3700,26020,20.92
3700,60012,30.13
3700,60014,21.21
3700,60015,24.35
3700,42600,10.21
3700,60019,1.09
3700,3700,54848.43
3700,60023,23.33
3700,54100,4.14
3700,60027,21.54
3700,60031,49.19
3700,3200,48.78
3700,60033,10.04
3700,95000,4.81
3700,45700,10.06
3700,60038,18.62
3700,30060,7.37
3700,16010,7.71
3700,2700,209.81
3700,60045,27.52
3700,45710,4.5
3700,45200,3.9
3700,5400,868.45
3700,16020,0.51
3700,60053,13.75
3700,60054,4.53
3700,60055,3.29
3700,2200,356.65
3700,53700,14.54
3700,45212,3.9
3700,45213,7.37
3700,60064,6.19
3700,60065,8.93
3700,40100,2.95
3700,30065,37.19
3700,51800,211.43
3700,21020,35.98
3700,45740,16.27
3700,1200,1826.63
3700,51400,10.48
3700,5300,229.56
3700,42100,43.06
3700,60094,30.05
3700,4800,941.55
3700,52000,5.88
3700,60099,81.4
3700,200,109.28
3700,46540,0.87
3700,29900,2.51
3700,46200,2.19
3700,50900,1.36
3700,3800,53.15
3700,4900,80.22
3700,2000,195.36
3700,3300,127.08
3700,11500,21.61
3700,2800,232.53
3700,41000,119.8
3700,45300,413.0
3700,11000,207.33
3700,2300,193.08
3700,60032,3.98
3700,10500,12.03
3700,60044,24.36
3700,1800,539.54
3700,10000,3.82
3700,1300,1254.07
3700,43800,25.45
3700,52100,373.78
3700,10010,0.24
3700,800,200.81
3700,43300,22.65
3700,51500,152.17
3700,4400,125.29
3700,43400,50.1
3700,30005,24.61
3700,40500,15.47
3700,30010,4.1
3700,3900,1540.02
3700,30015,46.24
3700,43330,0.76
3700,46520,19.6
3700,30020,17.97
3700,3400,1552.7
3700,30025,108.49
3700,53200,6.64
3700,30030,66.07
3700,50000,183.94
3700,2900,306.26
3700,45600,22.6
3700,45400,11.5
3700,50010,19.31
3700,30045,2.83
3700,2400,869.6
3700,51600,7.89
3700,30050,62.58
3700,60024,0.92
3700,1900,196.82
3700,71021,0.6
3700,71023,0.3
3700,1000,129.4
3700,41100,20.15
3700,50040,31.36
3700,70010,17.52
3700,5500,278.55
3700,1600,43.57
3700,71042,4.21
3700,900,503.75
3700,5000,77.15
3700,49900,5.99
3700,30090,4.36
3700,52110,13.08
3700,400,160.26
3700,15000,192.31
3700,4500,2223.54
3700,60057,8.17
3700,26010,70.21
3700,51100,28.39
3700,4000,195.18
3700,54000,9.76
3700,52130,22.17
3700,46500,60.41
3700,25000,75.29
3700,54400,6.99
3700,3500,91.8
3700,26030,67.24
3700,46000,1.34
3700,50100,104.25
3700,52150,5.09
3700,3000,48.02
3700,51700,72.62
3700,26042,1.92
3700,26043,6.26
3700,45500,29.3
3700,46530,39.31
3700,2500,732.47
3700,26054,1.59
3700,26055,2.92
3700,45000,8.91
3700,26057,1.98
3700,26058,1.97
3700,26059,1.54
3700,26060,23.31
3700,46541,0.77
3700,46542,1.69
3700,46543,4.47
3700,40400,6.73
3700,43000,2.65
3700,46547,3.19
3700,1700,935.51
3700,1500,106.73
3700,5600,23.03
3700,60011,2.31
3700,52200,30.32
3700,53500,13.32
3700,26091,4.94
3700,5100,2887.66
3700,26094,5.96
3700,60072,3.2
3700,500,145.73
3700,4600,50.98
3700,41300,75.97
3700,59900,27.08
3700,46590,2.22
3800,51200,0.47
3800,4100,14.68
3800,52140,0.93
3800,3600,36.76
3800,51800,7.98
3800,26030,0.61
3800,50200,3.38
3800,42500,0.27
3800,3100,32.35
3800,20000,8.53
3800,52400,0.19
3800,41000,5.45
3800,43800,0.44
3800,21040,0.43
3800,2100,8.49
3800,1600,15.4
3800,21060,0.08
3800,1100,4.08
3800,21070,0.28
3800,54200,1.47
3800,600,108.25
3800,51300,1.16
3800,4700,6.72
3800,100,7.37
3800,4200,23.82
3800,26044,0.08
3800,60012,0.65
3800,60015,3.49
3800,3700,23.62
3800,60024,0.53
3800,60027,3.47
3800,60031,0.26
3800,3200,10.48
3800,60033,0.31
3800,45700,0.06
3800,60038,0.5
3800,2700,628.97
3800,60045,7.77
3800,95000,1.26
3800,60053,5.73
3800,60054,2.01
3800,15000,41.39
3800,60064,2.7
3800,60065,0.58
3800,1700,44.49
3800,60072,0.27
3800,45740,7.51
3800,1200,21.82
3800,51400,0.39
3800,5300,59.11
3800,42100,1.4
3800,60094,1.27
3800,4800,72.11
3800,45600,0.17
3800,60099,1.6
3800,200,12.07
3800,50900,0.41
3800,3800,4634.19
3800,43300,0.11
3800,2000,21.29
3800,3300,4.45
3800,54000,0.78
3800,2600,30.19
3800,45300,19.8
3800,11000,3.11
3800,2300,3.51
3800,10500,1.01
3800,60044,0.15
3800,1800,16.98
3800,1300,8.54
3800,5400,1.9
3800,52100,6.56
3800,10010,1.3
3800,800,41.0
3800,4900,11.17
3800,51500,8.58
3800,4400,2.2
3800,43400,1.96
3800,30005,0.22
3800,40500,0.51
3800,3900,23.47
3800,30015,0.58
3800,30020,0.85
3800,3400,12.88
3800,30025,0.88
3800,53200,4.74
3800,30030,1.75
3800,50000,10.97
3800,41300,1.41
3800,1000,0.51
3800,45400,0.56
3800,50010,0.27
3800,2400,9.03
3800,30050,0.29
3800,1900,39.97
3800,71021,0.28
3800,30065,0.31
3800,41100,0.56
3800,50040,0.37
3800,70010,0.93
3800,5500,57.42
3800,40000,0.28
3800,900,2.46
3800,5000,1.81
3800,52110,0.19
3800,400,21.78
3800,2200,5.97
3800,4500,5.94
3800,26010,0.28
3800,51100,0.43
3800,4000,13.6
3800,2800,6.02
3800,46500,3.25
3800,25000,0.28
3800,3500,8.54
3800,46510,0.27
3800,50100,4.77
3800,52150,2.46
3800,41400,0.65
3800,51700,0.35
3800,45500,0.26
3800,46530,0.93
3800,2500,9.95
3800,45000,0.46
3800,46541,0.53
3800,46543,0.33
3800,40400,1.79
3800,43000,0.05
3800,26020,0.11
3800,1500,4.31
3800,5600,19.95
3800,52200,0.05
3800,53500,1.16
3800,5100,9.79
3800,3000,105.23
3800,500,6.78
3800,4600,174.36
3800,2900,17.84
3800,59900,0.63
3800,46590,0.38
3900,51200,10.63
3900,29900,0.63
3900,4100,72.68
3900,3500,65.98
3900,70020,2.6
3900,3600,1391.74
3900,51800,100.25
3900,21010,1.46
3900,46100,6.17
3900,46510,13.41
3900,50200,128.48
3900,42500,19.42
3900,3100,94.65
3900,43610,0.38
3900,30040,17.44
3900,41410,3.47
3900,20000,502.57
3900,52400,5.18
3900,21030,37.94
3900,2600,1602.4
3900,45100,11.08
3900,21040,78.73
3900,40200,1.03
3900,2100,2246.21
3900,21050,19.65
3900,1600,36.38
3900,53600,11.8
3900,21060,7.42
3900,1100,120.12
3900,21070,18.73
3900,43600,3.91
3900,41400,21.49
3900,600,968.45
3900,51300,22.52
3900,53400,23.85
3900,4700,609.39
3900,42000,8.5
3900,100,711.89
3900,4200,2738.25
3900,26044,3.21
3900,26020,11.2
3900,60012,32.13
3900,60014,16.21
3900,60015,6.57
3900,42600,5.45
3900,60019,3.17
3900,3700,431.84
3900,60023,45.78
3900,46200,8.81
3900,60027,17.23
3900,60031,37.68
3900,3200,47.06
3900,60033,19.13
3900,95000,3.4
3900,45700,62.82
3900,60038,29.36
3900,30060,2.45
3900,16010,4.64
3900,41100,25.17
3900,60045,20.0
3900,45710,31.97
3900,45200,10.31
3900,5400,2736.37
3900,60053,80.73
3900,60054,4.01
3900,60055,3.34
3900,2200,180.58
3900,60057,10.34
3900,45212,9.06
3900,45213,4.4
3900,60064,13.58
3900,60065,8.21
3900,40100,3.18
3900,30065,18.16
3900,60072,10.02
3900,21020,5.19
3900,45740,42.28
3900,1200,681.04
3900,51400,11.14
3900,5300,166.38
3900,42100,38.24
3900,60094,16.93
3900,4800,679.76
3900,45600,72.37
3900,60099,44.99
3900,200,126.0
3900,46540,1.8
3900,40400,2.46
3900,52000,1.09
3900,60024,3.52
3900,50900,1.84
3900,3800,59.53
3900,43300,46.78
3900,53200,13.99
3900,3300,48.22
3900,41300,57.52
3900,49900,18.76
3900,2800,295.67
3900,41000,110.2
3900,45300,353.04
3900,11000,286.55
3900,53500,25.78
3900,60032,9.35
3900,10500,10.88
3900,60044,45.82
3900,1800,1355.04
3900,10000,0.38
3900,1300,552.67
3900,43800,19.74
3900,52100,452.67
3900,10010,3.96
3900,800,170.53
3900,4900,74.11
3900,51500,163.3
3900,4400,56.59
3900,5000,28.29
3900,30005,12.58
3900,40500,9.13
3900,30010,3.72
3900,3900,86375.78
3900,30015,25.35
3900,43330,11.02
3900,46520,3.24
3900,30020,7.49
3900,3400,478.39
3900,2700,201.25
3900,30030,14.72
3900,50000,251.83
3900,54100,18.31
3900,45400,45.36
3900,50010,17.98
3900,30045,1.64
3900,2400,326.77
3900,51600,5.36
3900,30050,31.61
3900,1900,186.23
3900,71021,0.63
3900,52200,32.08
3900,50040,55.7
3900,70010,16.63
3900,5500,308.27
3900,40000,5.53
3900,71042,0.74
3900,900,186.46
3900,43400,116.3
3900,11500,5.77
3900,30090,2.87
3900,53700,51.22
3900,52110,13.73
3900,400,165.42
3900,15000,181.22
3900,4500,212.96
3900,26010,26.99
3900,51100,25.45
3900,4000,173.44
3900,54000,18.73
3900,52130,8.96
3900,46500,111.32
3900,25000,20.41
3900,54400,3.24
3900,52140,38.02
3900,26030,42.59
3900,46000,5.5
3900,50100,126.1
3900,52150,13.48
3900,30025,38.93
3900,54200,25.29
3900,500,165.83
3900,26042,1.19
3900,26043,5.83
3900,45500,63.5
3900,46530,100.65
3900,2500,292.54
3900,26054,1.15
3900,26055,0.49
3900,45000,23.02
3900,26057,0.96
3900,26058,0.87
3900,26059,0.67
3900,26060,14.25
3900,46541,2.55
3900,46542,2.76
3900,46543,3.4
3900,2000,169.46
3900,43000,23.52
3900,46547,14.64
3900,1700,1117.23
3900,1500,73.25
3900,5600,33.2
3900,60011,3.6
3900,1000,57.75
3900,2300,78.18
3900,26091,2.09
3900,5100,606.11
3900,26094,1.36
3900,3000,38.31
3900,51700,40.0
3900,4600,48.63
3900,2900,314.17
3900,59900,37.94
3900,46590,5.67
4000,30040,1.0
4000,51200,6.24
4000,4100,83.11
4000,52140,12.58
4000,70020,3.1
4000,3600,258.91
4000,51800,124.42
4000,21010,3.06
4000,46100,0.52
4000,26030,8.66
4000,50200,52.69
4000,42500,6.59
4000,3100,140.62
4000,43610,0.89
4000,41410,1.32
4000,20000,1024.51
4000,52400,5.32
4000,21030,11.53
4000,2600,239.98
4000,45100,3.52
4000,21040,63.03
4000,40200,0.79
4000,2100,106.03
4000,21050,25.64
4000,1600,43.51
4000,53600,1.93
4000,21060,5.44
4000,1100,27.34
4000,21070,12.32
4000,43600,0.29
4000,3000,46.01
4000,600,1540.63
4000,51300,21.01
4000,53400,3.29
4000,4700,156.2
4000,42000,1.89
4000,100,120.37
4000,4200,211.22
4000,26044,0.85
4000,60011,0.45
4000,60012,3.97
4000,60014,3.96
4000,60015,4.51
4000,46530,6.46
4000,42600,0.51
4000,60019,0.63
4000,3700,130.93
4000,60023,11.93
4000,54100,4.67
4000,60027,8.81
4000,60031,19.74
4000,3200,48.19
4000,60033,0.39
4000,95000,12.11
4000,45700,3.15
4000,60038,2.96
4000,30060,0.27
4000,16010,1.78
4000,2700,110.73
4000,60045,4.22
4000,45200,0.47
4000,5400,52.62
4000,16020,0.35
4000,60054,0.61
4000,60055,1.17
4000,15000,50.49
4000,60057,4.47
4000,45212,0.84
4000,45213,0.74
4000,60064,1.28
4000,60065,0.73
4000,41400,1.14
4000,1700,446.14
4000,30065,12.01
4000,60072,6.87
4000,21020,1.27
4000,45740,0.89
4000,1200,214.97
4000,200,69.49
4000,5300,149.95
4000,42100,9.38
4000,60094,5.55
4000,4800,2459.14
4000,45600,2.51
4000,60099,7.91
4000,51400,5.52
4000,29900,0.55
4000,60024,0.19
4000,50900,1.93
4000,3800,45.55
4000,43300,3.11
4000,40400,2.06
4000,3300,17.76
4000,11500,1.78
4000,2800,118.04
4000,41000,40.97
4000,45300,167.76
4000,11000,35.66
4000,2300,44.75
4000,60032,0.99
4000,10500,11.98
4000,1800,204.76
4000,10000,0.9
4000,1300,146.66
4000,43800,8.49
4000,52100,63.33
4000,10010,0.32
4000,800,283.13
4000,4900,47.23
4000,51500,53.04
4000,4400,14.43
4000,43400,10.87
4000,30005,2.71
4000,40500,0.89
4000,30010,1.54
4000,3900,287.91
4000,30015,9.88
4000,43330,0.64
4000,46520,0.12
4000,30020,1.42
4000,3400,83.24
4000,41100,3.99
4000,53200,2.08
4000,30030,8.98
4000,50000,50.66
4000,2900,677.36
4000,45400,2.25
4000,50010,4.08
4000,30045,0.71
4000,2400,68.85
4000,51600,2.47
4000,30050,9.6
4000,1900,196.28
4000,71021,0.32
4000,1000,14.35
4000,50040,11.46
4000,70010,4.91
4000,5500,105.96
4000,40000,0.37
4000,71042,3.96
4000,900,42.6
4000,5000,5.73
4000,49900,1.44
4000,30090,1.29
4000,53700,1.83
4000,52110,5.87
4000,400,213.71
4000,2200,236.56
4000,4500,70.1
4000,26010,3.6
4000,51100,2.33
4000,4000,22632.83
4000,54000,13.62
4000,52130,9.3
4000,46500,9.78
4000,25000,8.18
4000,3500,212.96
4000,46510,1.15
4000,46000,0.61
4000,50100,34.73
4000,52150,1.76
4000,30025,13.9
4000,54200,4.36
4000,51700,14.4
4000,26043,2.29
4000,45500,2.41
4000,60044,3.88
4000,2500,84.31
4000,26054,0.11
4000,26055,0.58
4000,45000,2.79
4000,26057,0.06
4000,26058,0.14
4000,26060,3.01
4000,46541,0.45
4000,46543,0.15
4000,2000,1030.46
4000,43000,0.91
4000,46547,0.93
4000,26020,1.51
4000,1500,47.2
4000,5600,49.36
4000,52200,20.72
4000,53500,5.0
4000,26091,0.47
4000,5100,126.25
4000,26094,0.97
4000,500,997.66
4000,4600,52.4
4000,41300,17.08
4000,59900,4.6
4000,46590,0.39
4100,51200,12.83
4100,4100,17292.89
4100,52140,7.39
4100,70020,8.05
4100,3600,527.11
4100,51800,206.69
4100,21010,1.26
4100,46100,3.3
4100,46510,6.14
4100,50200,138.28
4100,42500,25.02
4100,3100,259.82
4100,43610,0.72
4100,30040,0.17
4100,41410,1.2
4100,20000,1529.19
4100,52400,6.86
4100,21030,41.2
4100,2600,365.38
4100,45100,7.66
4100,21040,69.88
4100,40200,1.44
4100,54200,4.81
4100,2100,69.34
4100,21050,10.4
4100,1600,534.15
4100,53600,4.81
4100,21060,3.71
4100,1100,55.77
4100,21070,8.28
4100,43600,1.83
4100,41400,7.7
4100,600,5229.11
4100,51300,28.11
4100,53400,10.76
4100,4700,81.74
4100,42000,4.34
4100,100,79.26
4100,4200,279.62
4100,26044,0.05
4100,26020,4.12
4100,60012,8.23
4100,95000,13.56
4100,60015,2.87
4100,42600,9.28
4100,60019,4.36
4100,3700,96.86
4100,60023,1.84
4100,54100,1.98
4100,60027,4.7
4100,60031,4.76
4100,3200,164.64
4100,60033,1.74
4100,60011,0.26
4100,45700,5.16
4100,60038,2.58
4100,30060,0.78
4100,16010,0.61
4100,2700,389.41
4100,60045,8.7
4100,45710,5.45
4100,45200,2.97
4100,43800,7.76
4100,60014,2.07
4100,60054,1.18
4100,15000,206.88
4100,53700,7.78
4100,45212,2.79
4100,45213,4.69
4100,60064,1.88
4100,60065,2.87
4100,1700,520.94
4100,30065,5.27
4100,60072,0.35
4100,21020,5.06
4100,45740,10.19
4100,1200,173.55
4100,51400,4.65
4100,5300,1990.18
4100,42100,17.11
4100,60094,10.81
4100,4800,509.82
4100,45600,44.15
4100,60099,9.06
4100,200,194.7
4100,26060,3.17
4100,29900,4.07
4100,52000,2.29
